"SubscriptionName","ResourceGroupName","Location","VmName","NSG","Subnetname"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PIONLINE","uksouth","webpiivlsk01","7c16_PreProd_NSG_PIONLINE_WEB","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PIONLINE_DCS","uksouth","srvpiivlsk04","7c16_PreProd_NSG_PIONLINE_DCS_APP","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PIONLINE_DCS","uksouth","srvpiivlsk05","7c16_PreProd_NSG_PIONLINE_DCS_APP","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PPI","uksouth","srvppiivlsk00","7c16_PreProd_NSG_PPI_APP","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PPI","uksouth","srvppiivlsk01","7c16_PreProd_NSG_PPI_APP","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV","uksouth",,"7c16_PreProd_NSG_PRIV_DB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV","uksouth",,"7c16_PreProd_NSG_PRIV_DMGR","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV","uksouth",,"7c16_PreProd_NSG_PRIV_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV","uksouth",,"7c16_PreProd_NSG_PRIV_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV","uksouth",,"7c16_PreProd_NSG_PRIV_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV","uksouth",,"7c16_PreProd_NSG_PRIV_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV","uksouth",,"7c16_PreProd_NSG_PRIV_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV","uksouth",,"7c16_PreProd_NSG_PRIV_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV_v2","uksouth","dbprivivlsk04","7c16_PreProd_NSG_PRIV_v2_DB","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV_v2","uksouth","dmgprivivlsk02","7c16_PreProd_NSG_PRIV_v2_DMGR","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV_v2","uksouth","wasprivivlsk12","7c16_PreProd_NSG_PRIV_v2_WAS","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV_v2","uksouth","wasprivivlsk13","7c16_PreProd_NSG_PRIV_v2_WAS","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV_v2","uksouth","wasprivivlsk14","7c16_PreProd_NSG_PRIV_v2_WAS","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV_v2","uksouth","wasprivivlsk15","7c16_PreProd_NSG_PRIV_v2_WAS","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV_v2","uksouth","webprivivlsk06","7c16_PreProd_NSG_PRIV_v2_WEB","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_PRIV_v2","uksouth","webprivivlsk07","7c16_PreProd_NSG_PRIV_v2_WEB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RABBITMQ_POC","uksouth","mqmulivlsk12","7c16_PreProd_NSG_RABBITMQ_POC_RMQ","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RABBITMQ_POC","uksouth","mqmulivlsk13","7c16_PreProd_NSG_RABBITMQ_POC_RMQ","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RABBITMQ_POC","uksouth","mqmulivlsk14","7c16_PreProd_NSG_RABBITMQ_POC_RMQ","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RABBITMQ_POC","uksouth","mqmulivlsk15","7c16_PreProd_NSG_RABBITMQ_POC_RMQ","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RBS_SBBI","uksouth","webempivlsk70","7c16_PreProd_NSG_RBS_SBBI_WEB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RBS_SBBI","uksouth","webempivlsk71","7c16_PreProd_NSG_RBS_SBBI_WEB","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_REDEMPTIONS","uksouth","srvrmqivlsk06","7c16_PreProd_NSG_REDEMPTIONS_RMQ","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_REPOSITORY","uksouth","wasrepoivlsk00","7c16_PreProd_NSG_REPOSITORY_WAS","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RINTPLT","uksouth","db2parivlsk54","7c16_PreProd_NSG_RINTPLT_DB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RINTPLT","uksouth","was2parivlsk56","7c16_PreProd_NSG_RINTPLT_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RINTPLT","uksouth","was2parivlsk57","7c16_PreProd_NSG_RINTPLT_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RINTPLT","uksouth","was2parivlsk58","7c16_PreProd_NSG_RINTPLT_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RINTPLT","uksouth","was2parivlsk59","7c16_PreProd_NSG_RINTPLT_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RINTPLT","uksouth","was2parivlsk60","7c16_PreProd_NSG_RINTPLT_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RINTPLT","uksouth","was2parivlsk61","7c16_PreProd_NSG_RINTPLT_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RINTPLT","uksouth","web2parivlsk52","7c16_PreProd_NSG_RINTPLT_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RINTPLT","uksouth","web2parivlsk53","7c16_PreProd_NSG_RINTPLT_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RINTRWS2","uksouth","dbpar12ivlsk04","7c16_PreProd_NSG_RINTRWS2_DB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RINTRWS2","uksouth","dmgpar12ivlsk00","7c16_PreProd_NSG_RINTRWS2_DMGR","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RINTRWS2","uksouth","waspar12ivlsk04","7c16_PreProd_NSG_RINTRWS2_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RINTRWS2","uksouth","waspar12ivlsk05","7c16_PreProd_NSG_RINTRWS2_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RINTRWS2","uksouth","webpar12ivlsk02","7c16_PreProd_NSG_RINTRWS2_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RINTRWS2","uksouth","webpar12ivlsk03","7c16_PreProd_NSG_RINTRWS2_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RISK","uksouth","wasriskivlsk30","7c16_PreProd_NSG_RISK_WAS","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RISK","uksouth","wasriskivlsk31","7c16_PreProd_NSG_RISK_WAS","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RISK","uksouth","webriskivlsk30","7c16_PreProd_NSG_RISK_WEB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RISK","uksouth","webriskivlsk31","7c16_PreProd_NSG_RISK_WEB","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_ROBO","uksouth","dbroboivlsk00","7c16_PreProd_NSG_ROBO_DB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_RETAI_7_LINUX_BO","uksouth","wasrsaivlsk08","7c16_PreProd_NSG_RSA_RETAI_7_LINUX_BO_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_RETAI_7_LINUX_BO","uksouth","wasrsaivlsk09","7c16_PreProd_NSG_RSA_RETAI_7_LINUX_BO_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_RETAI_7_LINUX_BO","uksouth","webrsaivlsk08","7c16_PreProd_NSG_RSA_RETAI_7_LINUX_BO_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_RETAI_7_LINUX_BO","uksouth","webrsaivlsk09","7c16_PreProd_NSG_RSA_RETAI_7_LINUX_BO_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_RETAI_7_LINUX_CP","uksouth","wasrsaivlsk10","7c16_PreProd_NSG_RSA_RETAI_7_LINUX_CP_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_RETAI_7_LINUX_CP","uksouth","wasrsaivlsk11","7c16_PreProd_NSG_RSA_RETAI_7_LINUX_CP_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_RETAI_7_LINUX_CP","uksouth","webrsaivlsk10","7c16_PreProd_NSG_RSA_RETAI_7_LINUX_CP_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_RETAI_7_LINUX_CP","uksouth","webrsaivlsk11","7c16_PreProd_NSG_RSA_RETAI_7_LINUX_CP_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_SBBI_7_LINUX_BO","uksouth","wasrsaivlsk30","7c16_PreProd_NSG_RSA_SBBI_7_LINUX_BO_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_SBBI_7_LINUX_BO","uksouth","wasrsaivlsk31","7c16_PreProd_NSG_RSA_SBBI_7_LINUX_BO_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_SBBI_7_LINUX_BO","uksouth","webrsaivlsk30","7c16_PreProd_NSG_RSA_SBBI_7_LINUX_BO_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_SBBI_7_LINUX_BO","uksouth","webrsaivlsk31","7c16_PreProd_NSG_RSA_SBBI_7_LINUX_BO_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_SBBI_7_LINUX_CP","uksouth","wasrsaivlsk32","7c16_PreProd_NSG_RSA_SBBI_7_LINUX_CP_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_SBBI_7_LINUX_CP","uksouth","wasrsaivlsk33","7c16_PreProd_NSG_RSA_SBBI_7_LINUX_CP_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_SBBI_7_LINUX_CP","uksouth","webrsaivlsk32","7c16_PreProd_NSG_RSA_SBBI_7_LINUX_CP_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RSA_SBBI_7_LINUX_CP","uksouth","webrsaivlsk33","7c16_PreProd_NSG_RSA_SBBI_7_LINUX_CP_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RUNDECK","uksouth","dbautoivlsk00","7c16_PreProd_NSG_RUNDECK_DB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_RUNDECK","uksouth","dbautoivlsk01","7c16_PreProd_NSG_RUNDECK_DB","7c16_PREPROD_10.52.3.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA","uksouth","dbsabaivlsk04","7c16_PreProd_NSG_SABA_DB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA","uksouth","dmgsabaivlsk00","7c16_PreProd_NSG_SABA_DMGR","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA","uksouth","wassabaivlsk04","7c16_PreProd_NSG_SABA_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA","uksouth","wassabaivlsk05","7c16_PreProd_NSG_SABA_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA","uksouth","wassabaivlsk06","7c16_PreProd_NSG_SABA_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA","uksouth","wassabaivlsk07","7c16_PreProd_NSG_SABA_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA","uksouth","websabaivlsk02","7c16_PreProd_NSG_SABA_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA","uksouth","websabaivlsk03","7c16_PreProd_NSG_SABA_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SABAPILOT","uksouth","dbsabaivlsk302","7c16_PreProd_NSG_SABAPILOT_DB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SABAPILOT","uksouth","dmgsabaivlsk300","7c16_PreProd_NSG_SABAPILOT_DMGR","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SABAPILOT","uksouth","wassabaivlsk304","7c16_PreProd_NSG_SABAPILOT_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SABAPILOT","uksouth","wassabaivlsk306","7c16_PreProd_NSG_SABAPILOT_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SABAPILOT","uksouth","websabaivlsk302","7c16_PreProd_NSG_SABAPILOT_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA_v2","uksouth","dbsabaivlsk06","7c16_PreProd_NSG_SABA_v2_DB","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA_v2","uksouth","dmgsabaivlsk02","7c16_PreProd_NSG_SABA_v2_DMGR","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA_v2","uksouth","wassabaivlsk08","7c16_PreProd_NSG_SABA_v2_WAS","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA_v2","uksouth","wassabaivlsk09","7c16_PreProd_NSG_SABA_v2_WAS","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA_v2","uksouth","wassabaivlsk10","7c16_PreProd_NSG_SABA_v2_WAS","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA_v2","uksouth","wassabaivlsk11","7c16_PreProd_NSG_SABA_v2_WAS","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA_v2","uksouth","websabaivlsk04","7c16_PreProd_NSG_SABA_v2_WEB","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABA_v2","uksouth","websabaivlsk05","7c16_PreProd_NSG_SABA_v2_WEB","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB","uksouth","dbsabbivlsk04","7c16_PreProd_NSG_SABB_DB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB","uksouth","dmgsabbivlsk00","7c16_PreProd_NSG_SABB_DMGR","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB","uksouth","wassabbivlsk04","7c16_PreProd_NSG_SABB_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB","uksouth","wassabbivlsk05","7c16_PreProd_NSG_SABB_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB","uksouth","wassabbivlsk06","7c16_PreProd_NSG_SABB_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB","uksouth","wassabbivlsk07","7c16_PreProd_NSG_SABB_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB","uksouth","websabbivlsk02","7c16_PreProd_NSG_SABB_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB","uksouth","websabbivlsk03","7c16_PreProd_NSG_SABB_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SABBPILOT","uksouth","dbsabbivlsk306","7c16_PreProd_NSG_SABBPILOT_DB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SABBPILOT","uksouth","dmgsabbivlsk302","7c16_PreProd_NSG_SABBPILOT_DMGR","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SABBPILOT","uksouth","wassabbivlsk308","7c16_PreProd_NSG_SABBPILOT_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SABBPILOT","uksouth","wassabbivlsk309","7c16_PreProd_NSG_SABBPILOT_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PREPROD_RG_SABBPILOT","uksouth","websabbivlsk304","7c16_PreProd_NSG_SABBPILOT_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB_v2","uksouth","dbsabbivlsk06","7c16_PreProd_NSG_SABB_v2_DB","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB_v2","uksouth","dmgsabbivlsk02","7c16_PreProd_NSG_SABB_v2_DMGR","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB_v2","uksouth","wassabbivlsk08","7c16_PreProd_NSG_SABB_v2_WAS","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB_v2","uksouth","wassabbivlsk09","7c16_PreProd_NSG_SABB_v2_WAS","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB_v2","uksouth","wassabbivlsk10","7c16_PreProd_NSG_SABB_v2_WAS","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB_v2","uksouth","wassabbivlsk11","7c16_PreProd_NSG_SABB_v2_WAS","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB_v2","uksouth","websabbivlsk04","7c16_PreProd_NSG_SABB_v2_WEB","7c16_PREPROD_10.52.6.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SABB_v2","uksouth","websabbivlsk05","7c16_PreProd_NSG_SABB_v2_WEB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SAS","uksouth","srvsasivlsk30","7c16_PreProd_NSG_SAS_APP","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBI","uksouth","dbempivlsk06","7c16_PreProd_NSG_SBBI_DB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBI","uksouth","dmgempivlsk00","7c16_PreProd_NSG_SBBI_DMGR","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBI","uksouth","wasempivlsk04","7c16_PreProd_NSG_SBBI_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBI","uksouth","wasempivlsk05","7c16_PreProd_NSG_SBBI_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBI","uksouth","wasempivlsk06","7c16_PreProd_NSG_SBBI_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBI","uksouth","wasempivlsk07","7c16_PreProd_NSG_SBBI_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBI","uksouth","webempivlsk12","7c16_PreProd_NSG_SBBI_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBI","uksouth","webempivlsk13","7c16_PreProd_NSG_SBBI_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBI4","uksouth","webempivlsk72","7c16_PreProd_NSG_SBBI4_WEB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBI4","uksouth","webempivlsk73","7c16_PreProd_NSG_SBBI4_WEB","7c16_PREPROD_10.52.5.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBIPLT","uksouth","db2empivlsk54","7c16_PreProd_NSG_SBBIPLT_DB","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBIPLT","uksouth","dmg2empivlsk50","7c16_PreProd_NSG_SBBIPLT_DMGR","7c16_PREPROD_10.52.4.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBIPLT","uksouth","was2empivlsk54","7c16_PreProd_NSG_SBBIPLT_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBIPLT","uksouth","was2empivlsk55","7c16_PreProd_NSG_SBBIPLT_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBIPLT","uksouth","was2empivlsk56","7c16_PreProd_NSG_SBBIPLT_WAS","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBIPLT","uksouth","was2empivlsk57","7c16_PreProd_NSG_SBBIPLT_WAS","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBIPLT","uksouth","web2empivlsk52","7c16_PreProd_NSG_SBBIPLT_WEB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SBBIPLT","uksouth","web2empivlsk53","7c16_PreProd_NSG_SBBIPLT_WEB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SELECTCURRENTACCOUNT","uksouth","dbselivlsk00","7c16_PreProd_NSG_SELECTCURRENTACCOUNT_DB","7c16_PREPROD_10.52.1.0-24_AZ2"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERV4","uksouth","dbserv4ivlsk04","7c16_PreProd_NSG_SERV4_DB","7c16_PREPROD_10.52.0.0-24_AZ1"
"RBUK_PRE_PREPROD_Azure","7c16_PreProd_RG_SERV4","uksouth","dmgserv4ivlsk00","7c16_PreProd_NSG_SERV4_DMGR","7c16_PREPROD_10.52.4.0-24_AZ1"
